"YR_MO","CALL_DATE","AGENT_KEY","CALLS","HANDLE_TIME","CALL_REGEN","CALLS_WITH_OFFER","CALLS_WITH_ACCEPT","CALLS_OFFER_APPLIED","TRANSFERS"
201708,2017-08-09,12479,32,25329,7,29,21,16,2
201708,2017-08-09,12481,32,25620,6,32,24,15,2
201708,2017-08-09,12486,28,24239,6,25,19,10,3
201708,2017-08-09,12487,28,25102,8,26,16,12,3
201708,2017-08-09,12488,31,25829,7,29,20,13,3
201708,2017-08-09,12489,29,25455,6,28,20,13,3
201708,2017-08-09,12490,28,25659,7,25,18,12,3
201708,2017-08-10,12465,40,24313,8,39,32,24,2
201708,2017-08-10,12466,35,25705,5,35,32,23,2
201708,2017-08-10,12467,33,25691,7,32,24,21,1
201708,2017-08-10,12468,37,25295,5,34,27,24,2
201708,2017-08-10,12469,38,24649,7,36,27,22,2
201708,2017-08-10,12470,33,25091,4,30,26,20,1
201708,2017-08-10,12471,40,24657,6,36,30,25,2
201708,2017-08-10,12472,33,25212,5,32,28,22,2
201708,2017-08-10,12482,33,25258,8,30,23,14,4
201708,2017-08-10,12483,31,24415,9,29,19,10,3
201708,2017-08-10,12484,30,24337,9,27,21,11,4
201708,2017-08-10,12489,31,25931,7,28,17,9,4
201708,2017-08-10,12490,31,24636,7,28,17,12,3
201708,2017-08-11,12465,38,25178,7,36,26,23,2
201708,2017-08-11,12466,32,25414,4,30,22,18,1
201708,2017-08-11,12467,35,25770,7,34,27,20,1
201708,2017-08-11,12468,35,24673,4,32,28,21,1
201708,2017-08-11,12469,38,24614,5,38,27,23,2
201708,2017-08-11,12470,33,24210,5,30,25,19,1
201708,2017-08-11,12471,39,25796,6,38,28,22,1
201708,2017-08-11,12472,40,24545,6,40,32,22,1
201708,2017-08-11,12473,33,24071,6,31,24,17,2
201708,2017-08-11,12474,31,25585,5,26,19,13,2
201708,2017-08-11,12475,35,24887,8,35,25,20,2
201708,2017-08-11,12476,36,24957,7,35,29,20,3
201708,2017-08-11,12477,31,24109,7,31,23,16,2
201708,2017-08-11,12478,30,24435,5,26,22,17,2
201708,2017-08-11,12479,36,24659,9,33,22,15,2
201708,2017-08-11,12481,36,24768,6,31,20,16,2
201708,2017-08-12,12473,36,24968,7,33,26,18,2
201708,2017-08-12,12474,35,24041,7,35,29,22,2
201708,2017-08-12,12475,32,25283,6,28,24,15,2
201708,2017-08-12,12476,34,25393,8,33,22,17,2
201708,2017-08-12,12477,31,25241,8,30,24,18,2
201708,2017-08-12,12478,33,25456,6,30,23,17,2
201708,2017-08-12,12479,36,24592,8,33,28,18,2
201708,2017-08-12,12481,31,24097,5,30,25,20,2
201708,2017-08-12,12482,30,25949,8,26,19,13,3
201708,2017-08-12,12483,28,25848,8,25,19,13,3
201708,2017-08-12,12484,30,24117,8,26,20,12,3
201708,2017-08-12,12485,33,25053,8,29,18,11,4
201708,2017-08-12,12486,32,24061,7,28,20,11,3
201708,2017-08-12,12487,28,25070,6,25,18,13,3
201708,2017-08-12,12488,28,24233,8,26,18,12,3
201708,2017-08-12,12489,32,25681,10,30,23,17,3
201708,2017-08-12,12490,33,24181,9,31,24,14,4
201708,2017-08-13,12465,38,24414,4,38,32,27,2
201708,2017-08-13,12466,36,25221,5,32,29,22,1
201708,2017-08-13,12467,37,25553,4,35,31,22,1
201708,2017-08-13,12468,39,24675,5,39,31,27,1
201708,2017-08-13,12470,38,24246,7,36,32,24,1
201708,2017-08-13,12471,33,25491,7,31,22,16,1
201708,2017-08-13,12472,35,25990,4,34,24,17,1
201708,2017-08-14,12465,40,25331,8,36,30,24,1
201708,2017-08-14,12466,38,25878,8,36,27,24,1
201708,2017-08-14,12467,38,24377,5,37,33,25,1
201708,2017-08-14,12468,37,25904,7,34,24,20,2
201708,2017-08-14,12470,35,25531,5,33,28,25,1
201708,2017-08-14,12471,35,24026,5,35,25,22,1
201708,2017-08-14,12472,32,24109,5,32,26,22,2
201708,2017-08-14,12473,32,25358,8,28,18,14,2
201708,2017-08-14,12474,36,25067,9,32,26,16,2
201708,2017-08-14,12475,36,24408,5,33,24,19,2
201708,2017-08-14,12476,31,25267,6,26,21,14,2
201708,2017-08-14,12477,35,25129,6,31,25,16,2
201708,2017-08-14,12478,34,24995,7,32,22,13,2
201708,2017-08-14,12479,33,24455,7,31,24,18,2
201708,2017-08-14,12481,33,25051,5,32,22,16,2
201708,2017-08-14,12482,30,24682,8,26,17,9,3
201708,2017-08-14,12483,33,25400,9,31,23,15,4
201708,2017-08-14,12484,28,24342,7,27,21,14,3
201708,2017-08-14,12485,28,24610,8,24,18,11,4
201708,2017-08-14,12486,28,25867,6,24,16,11,3
201708,2017-08-14,12487,28,25614,8,24,18,12,3
201708,2017-08-14,12488,32,25003,8,28,18,11,3
201708,2017-08-14,12489,33,24508,9,29,22,14,3
201708,2017-08-14,12490,30,24701,8,26,17,11,4
201708,2017-08-15,12465,39,24401,5,35,29,21,2
201708,2017-08-15,12466,32,25336,5,29,26,23,2
201708,2017-08-15,12467,32,24239,5,29,25,19,1
201708,2017-08-15,12468,39,25037,4,35,30,23,2
201708,2017-08-15,12469,32,24502,6,31,26,21,1
201708,2017-08-15,12470,40,24281,6,38,29,20,2
201708,2017-08-15,12471,34,24018,3,32,29,20,1
201708,2017-08-15,12472,35,24831,4,32,26,23,1
201708,2017-08-15,12473,36,25991,8,35,25,20,2
201708,2017-08-15,12474,32,24191,5,31,26,18,2
201708,2017-08-15,12475,33,24859,6,30,22,14,2
201708,2017-08-15,12476,36,24256,6,35,26,21,3
201708,2017-08-15,12477,36,24349,7,36,28,22,2
201708,2017-08-15,12478,32,25665,7,30,24,16,2
201708,2017-08-15,12479,34,25202,6,29,21,14,2
201708,2017-08-15,12481,31,25212,6,28,21,14,2
201708,2017-08-15,12482,30,24531,8,26,21,14,4
201708,2017-08-15,12483,28,24630,8,26,20,12,3
201708,2017-08-15,12484,30,25161,8,28,18,10,4
201708,2017-08-15,12485,32,24316,10,28,17,11,4
201708,2017-08-15,12486,31,25071,7,28,20,13,3
201708,2017-08-15,12487,32,24959,7,28,19,10,4
201708,2017-08-15,12488,33,25901,8,29,18,11,4
201708,2017-08-15,12489,33,25624,8,29,22,15,3
201708,2017-08-15,12490,29,25154,8,25,17,10,4
201708,2017-08-16,12473,35,25805,9,32,26,16,2
201708,2017-08-16,12474,35,25362,6,31,22,15,2
201708,2017-08-16,12475,36,24163,8,33,24,16,3
201708,2017-08-16,12476,30,25718,5,28,20,15,2
201708,2017-08-16,12477,30,25880,6,28,22,14,2
201708,2017-08-16,12478,31,24136,7,28,23,15,2
201708,2017-08-16,12479,33,24266,6,28,21,14,2
201708,2017-08-16,12481,36,24325,8,32,22,14,2
201708,2017-08-16,12482,28,24668,6,27,16,10,4
201708,2017-08-16,12483,28,25079,6,27,17,10,4
201708,2017-08-16,12484,29,25523,7,27,17,10,4
201708,2017-08-16,12485,33,24281,7,30,19,11,3
201708,2017-08-16,12486,29,25524,6,25,17,12,3
201708,2017-08-16,12487,32,24846,6,29,18,13,3
201708,2017-08-16,12488,28,24651,6,24,17,10,3
201708,2017-08-16,12489,31,24573,7,29,22,13,3
201708,2017-08-16,12490,32,25345,7,30,20,14,4
201708,2017-08-17,12465,36,25813,5,36,32,29,1
201708,2017-08-17,12466,38,24236,5,36,28,20,2
201708,2017-08-17,12467,34,24189,3,31,24,20,1
201708,2017-08-17,12468,35,25140,5,32,23,21,2
201708,2017-08-17,12469,34,25528,4,31,25,19,1
201708,2017-08-17,12470,32,25579,4,29,23,18,2
201708,2017-08-17,12471,37,24265,7,36,31,26,1
201708,2017-08-17,12472,37,25687,6,35,27,22,1
201708,2017-08-17,12482,28,25791,7,25,16,10,3
201708,2017-08-17,12483,30,24669,6,27,17,10,3
201708,2017-08-17,12484,33,25322,7,31,19,12,3
201708,2017-08-17,12485,29,25147,6,27,19,10,3
201708,2017-08-17,12486,31,24094,8,29,18,11,3
201708,2017-08-17,12487,31,25636,7,26,16,9,4
201708,2017-08-17,12488,29,25270,8,25,20,13,3
201708,2017-08-17,12489,33,24377,7,30,23,12,4
201708,2017-08-18,12465,38,24806,6,36,26,23,2
201708,2017-08-18,12466,34,24023,6,32,29,23,1
201708,2017-08-18,12467,32,25525,4,31,23,21,1
201708,2017-08-18,12468,34,25442,6,31,22,17,1
201708,2017-08-18,12469,35,25867,4,32,25,21,1
201708,2017-08-18,12470,38,24133,7,37,27,24,2
201708,2017-08-18,12471,38,25741,5,38,27,21,1
201708,2017-08-18,12472,40,24179,7,40,32,26,1
201708,2017-08-18,12473,32,24729,6,30,22,16,2
201708,2017-08-18,12474,36,24825,5,33,22,17,3
201708,2017-08-18,12475,33,24412,6,32,23,15,2
201708,2017-08-18,12476,33,24024,6,31,26,20,2
201708,2017-08-18,12477,36,24506,8,33,28,22,2
201708,2017-08-18,12478,35,24559,9,33,22,17,2
201708,2017-08-18,12479,35,24308,8,35,25,17,2
201708,2017-08-18,12481,31,24971,7,28,23,16,2
201708,2017-08-19,12473,36,24909,9,33,26,18,2
201708,2017-08-19,12474,33,25863,6,29,23,16,2
201708,2017-08-19,12475,33,25306,6,28,21,16,2
201708,2017-08-19,12476,30,25283,7,27,21,15,2
201708,2017-08-19,12477,31,25385,6,26,20,15,2
201708,2017-08-19,12478,36,25256,9,36,26,21,2
201708,2017-08-19,12479,31,24587,6,29,21,14,2
201708,2017-08-19,12481,33,25657,6,30,22,17,2
201708,2017-08-19,12482,32,24189,6,27,21,13,4
201708,2017-08-19,12483,29,24732,7,26,20,11,3
201708,2017-08-19,12484,29,24077,6,27,18,13,4
201708,2017-08-19,12485,32,25762,8,28,21,12,4
201708,2017-08-19,12486,30,24036,8,26,20,13,3
201708,2017-08-19,12487,30,25133,8,28,19,11,3
201708,2017-08-19,12488,30,25533,8,29,19,12,3
201708,2017-08-19,12489,28,25292,8,24,14,9,3
201708,2017-08-20,12465,35,25255,6,34,29,26,2
201708,2017-08-20,12466,33,24791,6,30,26,19,1
201708,2017-08-20,12467,39,24264,4,38,29,23,2
201708,2017-08-20,12468,32,24375,4,30,22,17,2
201708,2017-08-20,12469,36,24475,7,36,27,22,1
201708,2017-08-20,12470,39,25930,7,35,28,25,1
201708,2017-08-20,12471,36,24603,5,33,24,19,1
201708,2017-08-20,12472,32,24674,4,29,24,17,1
201708,2017-08-21,12465,39,24779,8,37,33,24,1
201708,2017-08-21,12466,35,25598,4,32,28,24,1
201708,2017-08-21,12467,35,25621,4,34,28,21,1
201708,2017-08-21,12468,39,25486,5,36,25,19,2
201708,2017-08-21,12469,37,24839,6,34,28,22,2
201708,2017-08-21,12470,34,25246,5,33,24,21,2
201708,2017-08-21,12471,34,25972,5,34,26,20,1
201708,2017-08-21,12472,32,24090,6,30,24,22,2
201708,2017-08-21,12473,35,25108,8,30,21,13,2
201708,2017-08-21,12474,35,25549,8,32,27,18,2
201708,2017-08-21,12475,33,25945,7,31,25,20,2
201708,2017-08-21,12476,35,25476,8,33,22,18,2
201708,2017-08-21,12477,33,24410,5,29,24,18,2
201708,2017-08-21,12478,35,25367,8,35,25,20,2
201708,2017-08-21,12479,35,24571,8,33,26,20,2
201708,2017-08-21,12481,36,25705,8,33,25,16,2
201708,2017-08-21,12482,30,25966,9,28,19,11,4
201708,2017-08-21,12483,28,24097,7,26,17,12,4
201708,2017-08-21,12484,33,25032,7,29,20,14,4
201708,2017-08-21,12485,28,24465,7,26,20,11,4
201708,2017-08-21,12486,33,24844,10,30,22,16,4
201708,2017-08-21,12487,32,25050,7,29,22,14,3
201708,2017-08-21,12488,28,24552,6,24,15,10,3
201708,2017-08-21,12489,30,24231,9,26,19,10,3
201708,2017-08-22,12465,36,24991,7,33,24,19,2
201708,2017-08-22,12466,38,25518,7,38,33,26,2
201708,2017-08-22,12467,34,24296,4,32,25,19,1
201708,2017-08-22,12468,38,24279,4,36,32,23,2
201708,2017-08-22,12469,32,25607,3,30,27,24,1
201708,2017-08-22,12470,34,24470,6,32,25,18,2
201708,2017-08-22,12471,40,25786,4,38,31,27,2
201708,2017-08-22,12472,32,25913,5,29,23,20,1
201708,2017-08-22,12473,32,25292,7,32,24,15,2
201708,2017-08-22,12474,30,25549,8,26,19,12,2
201708,2017-08-22,12475,31,24773,6,29,21,13,2
201708,2017-08-22,12476,30,24816,5,27,19,12,2
201708,2017-08-22,12477,35,24408,8,34,22,15,2
201708,2017-08-22,12478,35,24161,7,30,24,17,2
201708,2017-08-22,12479,36,24721,7,31,20,13,2
201708,2017-08-22,12481,36,24333,9,35,27,22,2
201708,2017-08-22,12482,28,25278,6,24,17,9,3
201708,2017-08-22,12483,28,25972,8,25,15,10,3
201708,2017-08-22,12484,29,25279,9,28,17,10,4
201708,2017-08-22,12485,29,24242,7,25,17,10,4
201708,2017-08-22,12486,30,25467,8,28,19,10,3
201708,2017-08-22,12487,32,25468,6,29,19,10,3
201708,2017-08-22,12488,29,24914,6,26,18,9,4
201708,2017-08-22,12489,33,25283,8,31,22,16,3
201708,2017-08-23,12473,35,25188,9,30,23,15,2
201708,2017-08-23,12474,30,24689,6,26,21,13,2
201708,2017-08-23,12475,30,25557,6,29,22,17,2
201708,2017-08-23,12476,32,25701,5,27,22,13,2
201708,2017-08-23,12477,31,25616,7,29,23,17,2
201708,2017-08-23,12478,32,24953,7,30,21,14,2
201708,2017-08-23,12479,32,24704,8,29,23,18,2
201708,2017-08-23,12481,31,24073,6,29,19,14,2
201708,2017-08-23,12482,29,25369,7,26,17,9,3
201708,2017-08-23,12483,28,24867,6,24,17,9,3
201708,2017-08-23,12484,28,25648,8,26,16,10,3
201708,2017-08-23,12485,28,25509,6,24,18,13,3
201708,2017-08-23,12486,31,25825,7,29,22,16,4
201708,2017-08-23,12487,30,24019,8,28,21,13,4
201708,2017-08-23,12488,30,25276,6,28,21,12,4
201708,2017-08-23,12489,31,24498,6,27,21,14,4
201708,2017-08-24,12466,39,24660,5,38,27,22,2
201708,2017-08-24,12467,40,24256,5,36,31,22,2
201708,2017-08-24,12468,33,24024,4,33,27,21,1
201708,2017-08-24,12469,34,24021,4,32,27,22,1
201708,2017-08-24,12470,38,24865,4,37,28,21,2
201708,2017-08-24,12471,37,24006,4,36,26,23,1
201708,2017-08-24,12472,33,25675,3,30,26,19,1
201708,2017-08-24,12482,28,25798,7,25,16,9,3
201708,2017-08-24,12483,29,24029,6,27,17,12,3
201708,2017-08-24,12484,30,24582,6,26,17,9,4
201708,2017-08-24,12485,33,25162,7,30,22,14,4
201708,2017-08-24,12486,28,25100,7,26,17,12,3
201708,2017-08-24,12487,30,25771,8,27,20,10,4
201708,2017-08-24,12488,33,24639,9,28,21,13,4
201708,2017-08-24,12489,29,24923,9,26,19,13,3
201708,2017-08-25,12466,37,25917,7,36,27,24,2
201708,2017-08-25,12467,40,25811,8,38,34,24,2
201708,2017-08-25,12468,32,24241,4,31,25,19,1
201708,2017-08-25,12469,37,25476,5,36,26,18,1
201708,2017-08-25,12470,38,25448,6,36,28,23,1
201708,2017-08-25,12471,34,24476,6,34,27,23,2
201708,2017-08-25,12472,39,24549,6,39,32,25,2
201708,2017-08-25,12473,32,24159,6,31,24,14,2
201708,2017-08-25,12474,34,24973,9,34,29,19,2
201708,2017-08-25,12475,33,24240,6,31,22,17,2
201708,2017-08-25,12476,31,25784,7,30,26,20,2
201708,2017-08-25,12477,30,24139,7,29,23,15,2
201708,2017-08-25,12478,32,24940,5,29,23,18,2
201708,2017-08-25,12479,31,25536,7,29,23,15,2
201708,2017-08-25,12481,31,25035,7,30,25,17,2
201708,2017-08-26,12473,30,25790,7,27,23,15,2
201708,2017-08-26,12474,36,25746,8,32,21,15,2
201708,2017-08-26,12475,35,24517,6,31,25,19,2
201708,2017-08-26,12476,32,25847,7,29,22,18,2
201708,2017-08-26,12477,36,25050,8,36,24,15,3
201708,2017-08-26,12478,33,25718,8,33,28,20,2
201708,2017-08-26,12479,30,24038,5,29,24,16,2
201708,2017-08-26,12482,28,25839,6,24,19,12,4
201708,2017-08-26,12483,32,25500,9,27,19,10,4
201708,2017-08-26,12484,32,25921,7,29,19,10,4
201708,2017-08-26,12485,28,25919,6,26,19,10,3
201708,2017-08-26,12486,33,24498,9,28,19,10,3
201708,2017-08-26,12487,29,24542,7,27,21,13,3
201708,2017-08-26,12488,31,25382,9,28,22,11,3
201708,2017-08-26,12489,30,24877,9,29,20,12,3
201708,2017-08-27,12465,34,25078,7,31,25,19,2
201708,2017-08-27,12466,40,24597,5,38,27,24,1
201708,2017-08-27,12467,36,25521,5,33,26,20,1
201708,2017-08-27,12468,37,25131,5,37,30,27,1
201708,2017-08-27,12469,35,25843,4,32,25,22,1
201708,2017-08-27,12470,38,25954,7,36,25,21,2
201708,2017-08-27,12471,32,25163,5,30,22,20,1
201708,2017-08-27,12472,32,24898,5,30,26,20,1
201708,2017-08-28,12465,32,24105,6,32,22,16,1
201708,2017-08-28,12466,38,24747,6,36,26,20,2
201708,2017-08-28,12467,39,24167,7,38,30,26,2
201708,2017-08-28,12468,35,25625,4,33,24,19,1
201708,2017-08-28,12469,38,24348,6,38,30,26,2
201708,2017-08-28,12470,36,24955,4,36,29,21,2
201708,2017-08-28,12471,33,25640,5,32,28,20,1
201708,2017-08-28,12472,37,24822,4,36,28,24,2
201708,2017-08-28,12473,32,25612,7,31,24,18,2
201708,2017-08-28,12474,35,24281,7,30,25,19,2
201708,2017-08-28,12475,30,24685,5,29,23,16,2
201708,2017-08-28,12476,31,24909,8,29,23,15,2
201708,2017-08-28,12477,33,24718,8,30,25,17,2
201708,2017-08-28,12478,34,25322,8,30,22,17,2
201708,2017-08-28,12479,32,25041,5,31,23,16,2
201708,2017-08-28,12481,30,25650,8,29,20,15,2
201708,2017-08-28,12482,32,25473,6,30,22,15,3
201708,2017-08-28,12483,30,25554,7,26,17,12,4
201708,2017-08-28,12484,29,24963,8,26,20,12,4
201708,2017-08-28,12485,30,24166,7,27,17,9,3
201708,2017-08-28,12486,28,24387,8,26,16,11,3
201708,2017-08-28,12487,28,24028,7,25,16,8,4
201708,2017-08-28,12488,32,25868,8,30,23,15,3
201708,2017-08-28,12489,30,24255,7,26,17,12,4
201708,2017-08-28,12490,28,24324,8,25,16,10,3
201708,2017-08-29,12465,39,25000,4,36,32,26,1
201708,2017-08-29,12466,39,24668,7,36,30,24,1
201708,2017-08-29,12467,39,24425,7,38,32,28,2
201708,2017-08-29,12468,34,24802,6,34,29,20,1
201708,2017-08-29,12469,35,25898,5,32,28,25,1
201708,2017-08-29,12470,40,25247,8,37,27,24,1
201708,2017-08-29,12471,36,24727,6,34,24,20,1
201708,2017-08-29,12472,37,25689,7,34,24,21,2
201708,2017-08-29,12473,32,24016,6,30,21,16,2
201708,2017-08-29,12474,32,25574,7,32,25,15,2
201708,2017-08-29,12475,35,24650,8,33,25,16,2
201708,2017-08-29,12476,31,25917,8,30,26,20,2
201708,2017-08-29,12477,30,24104,7,26,22,13,2
201708,2017-08-29,12478,32,24367,5,28,20,13,2
201708,2017-08-29,12479,32,25475,6,31,21,14,2
201708,2017-08-29,12481,34,25922,7,32,25,16,2
201708,2017-08-29,12482,29,24796,8,28,19,13,3
201708,2017-08-29,12483,28,24915,6,24,15,8,3
201708,2017-08-29,12484,30,24483,8,26,16,11,3
201708,2017-08-29,12485,33,24827,7,29,22,13,3
201708,2017-08-29,12486,30,25775,8,27,22,13,3
201708,2017-08-29,12487,30,24216,8,28,19,13,3
201708,2017-08-29,12488,28,24930,6,26,20,13,3
201708,2017-08-29,12489,29,25740,8,25,16,11,3
201708,2017-08-29,12490,31,25197,8,27,18,10,3
201708,2017-08-30,12473,30,24350,6,29,19,13,2
201708,2017-08-30,12474,31,25761,7,31,26,18,2
201708,2017-08-30,12475,34,25923,9,33,21,16,2
201708,2017-08-30,12476,34,24918,8,32,25,20,2
201708,2017-08-30,12477,32,25534,7,31,22,17,2
201708,2017-08-30,12478,34,25356,6,32,25,16,2
201708,2017-08-30,12479,35,25806,7,33,26,16,2
201708,2017-08-30,12481,36,24642,6,36,24,14,2
201708,2017-08-30,12482,30,25142,9,27,22,11,3
201708,2017-08-30,12483,31,25317,6,29,20,12,4
201708,2017-08-30,12484,31,25907,9,27,20,10,3
201708,2017-08-30,12485,28,24368,6,25,20,11,4
201708,2017-08-30,12486,29,25247,7,27,17,10,3
201708,2017-08-30,12487,33,25892,8,28,19,11,4
201708,2017-08-30,12488,30,25060,8,28,21,11,3
201708,2017-08-30,12489,28,24135,6,24,16,8,4
201708,2017-08-30,12490,33,24633,10,30,19,10,4
201708,2017-08-31,12465,40,24942,5,39,28,20,2
201708,2017-08-31,12466,38,25348,5,37,29,21,1
201708,2017-08-31,12467,40,25275,5,38,27,22,2
201708,2017-08-31,12468,35,25854,6,32,26,22,1
201708,2017-08-31,12469,38,24478,6,35,31,24,2
201708,2017-08-31,12470,36,25052,5,33,28,25,1
201708,2017-08-31,12471,38,24436,7,36,28,20,2
201708,2017-08-31,12472,40,24140,6,37,31,22,2
201708,2017-08-31,12482,30,25569,7,28,17,10,3
201708,2017-08-31,12483,29,24637,6,27,19,12,3
201708,2017-08-31,12484,30,25242,7,28,22,15,4
201708,2017-08-31,12485,31,25363,9,27,19,13,4
201708,2017-08-31,12486,28,25714,6,25,17,12,3
201708,2017-08-31,12487,29,25834,7,25,17,10,3
201708,2017-08-31,12488,33,25229,7,28,20,12,3
201708,2017-08-31,12489,29,25006,6,26,20,12,3
201708,2017-08-31,12490,29,24662,6,27,19,10,3
